evidence_id,page_start,content_type,stage3_priority,review_required,selected,reason
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_056,19,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_001,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_caption_001,20,caption,low,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_002,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_003,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_004,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_005,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_006,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_007,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_008,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_009,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_010,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_011,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_012,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_013,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_014,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_015,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_016,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_017,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_018,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_019,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_020,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p020_caption_002,20,caption,medium,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_021,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_022,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_023,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_024,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_025,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_026,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_027,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_028,20,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p020_paragraph_029,20,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_001,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_caption_001,21,caption,low,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_002,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_003,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_004,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_005,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_006,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_007,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_008,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_009,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_010,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_011,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_012,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_013,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_014,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_015,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_016,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_017,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_018,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_019,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_020,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_021,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_022,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_023,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_024,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_025,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_026,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_027,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_028,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_029,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_caption_002,21,caption,medium,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_030,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_031,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_032,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_033,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_034,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_035,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_036,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_037,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_038,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_039,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_040,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_041,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_042,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_043,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_044,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_045,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_046,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_047,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_048,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_049,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_050,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_051,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_052,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_053,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_054,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_055,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_056,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_057,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_058,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_059,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_060,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_061,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_062,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_063,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_064,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_065,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_066,21,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p021_paragraph_067,21,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_001,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_002,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_003,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_004,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_heading_001,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_heading_002,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_005,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_heading_003,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_006,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_heading_004,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_007,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_008,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_heading_005,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_heading_006,22,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_009,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_010,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p022_paragraph_011,22,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_001,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_002,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_003,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_heading_001,23,heading,high,False,True,priority_high
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_004,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_005,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_006,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p023_paragraph_007,23,paragraph,high,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_heading_001,24,heading,low,False,False,not_in_allowlist
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_001,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_002,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_003,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_004,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_005,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p024_paragraph_006,24,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p008_table_001,8,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p009_table_002,9,table,high,True,False,table
中国半导体白皮书_1b73a8b1f91b_p012_table_003,12,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p013_table_004,13,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p015_table_005,15,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p017_table_006,17,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p019_table_007,19,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p020_table_008,20,table,medium,True,False,table
中国半导体白皮书_1b73a8b1f91b_p021_table_009,21,table,medium,True,False,table
